"","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets"
"526",7788503645.59564,7913134556.85545,1292370663.78993,1584438231.80956,2243178582.93976,3169270352.8333,6404737346.00888,6481535953.55755,8816137645.7793,16510775129.2983,3268918926.91464,23389564476.0631,6948468707.28152,7615750593.382,9458960816.48732,10565107109.1353,2996670484.04668,3692903515.42152,4409235617.21552,33406506098.8032,7538482628.93891,12030243747.2478,8594497154.87155,9374454788.0396,2398061747.85944,27843152884.6551,4070922348.12376,4351832504.25135,6274591394.60607,6376968169.37391,3603284559.81212,5832310957.00436,2656407600.51215,3625399908.01282,10237767863.1163,19355905499.8156,807802901.479279,1579852380.05291,35906639.3176527,79014166.0998451,733698193.592326,791211288.618194,7788503645.59564,7913134556.85545,73086117810.3375,79132394940.4348,435744251027.56,791325031148.036
"527",7822878321.72184,7948200060.65576,1303903797.40433,1599652633.32546,2272030184.03822,3212092952.56806,6423976903.88014,6501039217.3024,8991431450.20004,16840589954.9805,3329504887.8328,23909305124.6601,6934709345.98795,7603088626.49072,9425713180.01452,10529354675.2337,3041873525.42947,3748765177.91662,4429989303.43985,33646455079.5637,7510540301.01143,11994165198.0433,8620907550.18953,9404223740.45771,2453011857.29292,28553638997.5379,4078053155.55956,4359544391.83807,6292716226.33505,6395602647.00018,3656997030.71428,5920097375.22198,2703142250.33818,3689913987.83577,10276676261.4349,19431457887.8301,798986491.545072,1563603246.47347,36060758.5452106,79364250.6439294,736942863.265551,794717363.210922,7822878321.72184,7948200060.65576,73398883910.3525,79483054527.5192,437283523594.25,794831631867.686
"528",7666212265.3945,7789121617.89674,1210453208.70823,1485859948.57609,2192243681.58877,3100329872.33139,6326083770.70478,6402030811.82686,8699362963.18603,16298629910.1529,3151510799.06431,22698312783.1037,6789379952.5909,7443881314.27859,9193501833.08042,10270225651.6436,2995614396.32225,3691946809.93378,4403122798.31727,33528655009.316,7592773751.02297,12128767493.4463,8611264638.97935,9396322637.16945,2323575184.61688,27101544711.2587,4015340744.74446,4292950040.69801,6195940677.71267,6297362348.37249,3552891578.0493,5751972102.36072,2594196610.32102,3541687483.88097,10083192267.3612,19066365719.8827,755531406.683561,1479945887.12607,35334203.3017427,77776044.4863063,722187214.187854,778811695.82776,7666212265.3945,7789121617.89674,71922287500.0933,77892247506.23,428265305945.956,778923538975.438
"529",7246163435.78894,7362558576.37552,1084422536.06563,1332061953.93005,1948352766.41344,2756277334.29608,6004748854.30271,6076980970.4556,8048685030.8858,15084335374.2169,2902402966.20386,21006603413.2198,6524643832.80934,7153770451.65443,8737862049.68724,9766439647.61279,2770617123.97271,3415092434.16112,4180085807.48446,31901227467.5038,7574196509.94934,12102777334.7358,8410884778.34464,9181345912.38751,2145967800.09743,25131148377.5861,3745329705.29004,4004821144.4237,5885607660.72444,5982111386.71114,3257644114.91489,5275287488.5826,2369454297.46316,3235518504.03089,9612218813.52437,18185327590.3271,709329963.745336,1390317875.25877,33394467.3474265,73517399.7000379,682630241.039485,736161435.020793,7246163435.78894,7362558576.37552,67965797755.0783,73626554884.3362,404186680246.156,736266547925.339
"530",7235223940.58476,7351796150.40398,1078543851.97649,1325602513.40788,1904788112.10509,2695791148.14288,5971201393.72514,6043071112.01039,7866366002.42322,14764444232.9201,2905412206.52495,21166334652.5101,6563698542.48178,7196719686.30801,8844173825.99557,9891303709.05798,2695048235.21916,3322623251.26367,4063815007.9009,31068694383.8038,7617622432.20717,12179438367.631,8462299030.2602,9240161671.29883,2143946972.15364,25235800502.8491,3748619140.67433,4008518807.56679,5859435280.32719,5955672537.99388,3180540169.22679,5152181599.93957,2293960544.04674,3135616706.68501,9626555658.6706,18222953673.8561,725749301.44144,1423549058.41693,33340771.9260294,73409745.8721634,681623082.775964,735085096.172079,7235223940.58476,7351796150.40398,67837643757.7697,73518931908.983,402580765302.256,735190318825.839
"531",7730865157.47068,7855549927.9023,1176494276.51759,1446720083.1779,2053437694.2889,2907397345.95245,6365749052.08017,6442370152.56996,8477243113.43006,15911297420.1252,3089011467.61823,22581037838.5784,7007200545.32508,7683052642.68998,9482185473.93863,10605977985.3416,2882755922.10019,3554270761.20205,4294616925.79819,32905564191.5607,8029042930.93985,12855147914.1011,8974307300.71177,9803289286.76032,2283401405.48878,26937219888.4939,4004894619.01316,4282709505.54768,6243114703.18535,6345780709.25712,3412520858.70055,5528647476.57766,2462899215.88506,3368625824.95175,10305268939.5633,19509320240.38,787298351.682384,1546287447.09369,35619781.9562228,78439088.2879794,728321938.34821,785453254.847653,7730865157.47068,7855549927.9023,72475925080.3983,78556544495.7711,429814457099.256,785566520192.295
"532",7787784372.87047,7913590702.22938,1241092590.96937,1526582362.14016,2117398172.09077,2998706186.88231,6405517155.39881,6482748245.57447,8761003622.7266,16464026280.7238,3111214100.75916,22841702000.8224,6911600640.89548,7579171484.58195,9358819479.259,10471231330.4028,2886652341.00717,3559439588.01813,4241194233.71056,32539629574.3351,7924580538.88716,12693060387.9986,9043604033.11076,9880046668.46695,2293097228.62738,27103409063.3721,3972390410.73945,4248442297.30462,6265937491.78162,6369203281.96568,3541395817.15076,5737961848.49605,2490669931.10233,3406675735.22523,10444463187.6364,19776690884.7217,822974931.965985,1617789816.55181,35877940.151646,79018675.3475858,733695782.188916,791256639.117673,7787784372.87047,7913590702.22938,72995062160.6739,79136961048.4827,432418400254.451,791370693062.592
"533",7934093032.58939,8062350229.43974,1257658968.07906,1547159524.35789,2152368328.41624,3049590844.76448,6523596683.0393,6602254046.39307,8847373432.18796,16628882736.7567,3186911908.81911,23465046785.2336,7028563231.65433,7707529398.83177,9510510196.98977,10641460407.8468,2992511483.65952,3690052487.34519,4336273957.96185,33306881338.7554,8053093297.97368,12904070050.2931,9166695602.14768,10015209520.6189,2339626746.57247,27698491824.3268,4059815517.80709,4342186607.54288,6378689458.09361,6483904746.09863,3627414027.01961,5877693660.50931,2558379088.79196,3501843916.7058,10526355708.6932,19934788734.953,828137799.731096,1628909257.26815,36547248.7173928,80503779.5248963,747481713.875309,806130497.937397,7934093032.58939,8062350229.43974,74360502340.4899,80624577688.4958,440313008610.588,806246882022.813
"534",7930544574.9585,8058887361.68027,1210811740.11007,1489866832.49699,2085201749.13871,2955077541.3594,6529213591.30523,6607970761.44218,8689926476.75674,16336236489.7487,3148883452.52908,23263001875.7189,7090099735.3058,7775095147.04751,9564724694.73044,10702859264.1564,2912917512.87696,3592431129.89534,4400007098.03695,33850314915.4682,8333351152.50095,13355747156.5992,9476093815.31427,10355506374.1534,2315970702.27225,27487201777.3334,4064929760.26091,4347818383.54872,6389421195.79507,6495007101.69829,3591267874.04785,5820175845.24035,2510766816.12414,3436916944.38481,10680856894.2379,20228072813.5462,802257554.060237,1580041221.03879,36526925.1038711,80469032.0461996,747153934.424294,805784121.884164,7930544574.9585,8058887361.68027,74317172917.5674,80589950499.1494,439726593997.659,805900610323.667
"535",8244972583.7118,8378522723.68855,1282076360.5687,1578034523.34247,2223714062.35154,3152047538.21892,6771957733.11713,6854981417.57691,8857118749.9816,16745035029.6992,3282147390.94071,24335153677.839,7346207486.71182,8079019636.21884,9912781749.02741,11139574025.4442,3091412336.75351,3828272217.26226,4525552589.81707,34863837764.7263,8518536936.26879,13656847067.056,9602257879.16512,10493728159.8266,2381777769.92364,28665869870.7081,4239076048.69163,4542234232.16778,6628997519.24841,6738675783.45993,3749830160.33863,6118436770.46612,2624689514.78734,3604005374.55008,10878540602.4465,20880493698.5185,860512779.203351,1695678756.06832,37970398.4993361,83660147.7194992,776781402.804941,837743059.259467,8244972583.7118,8378522723.68855,77255365011.3241,83786352158.325,456839506550.884,837864675186.714
"536",8267114006.35319,8401251090.28134,1326047045.19848,1632598862.01315,2261074880.46448,3208952607.78922,6782461798.3451,6865757951.39789,9040495552.9646,17114227339.8713,3288124144.54455,24478297601.0707,7330058047.74156,8061543204.48843,9859823480.98478,11088228464.573,3099528215.51786,3838348664.34246,4470133978.77993,34539019310.1533,8331404720.87869,13366642071,9475609294.26133,10359419169.5008,2399359182.36323,28964955705.6256,4196828427.22046,4497721053.57185,6641948611.42083,6752123325.78529,3793523200.45267,6190082815.51936,2675113059.04484,3673265125.68372,10882623931.8834,20893721341.5742,874800519.12786,1725303909.96037,38068416.1170832,83887125.5147289,778880963.413919,840015643.086335,8267114006.35319,8401251090.28134,77446659377.1989,84013638714.6809,457443935339.069,840137544075.901
"537",8285878012.97325,8420436236.53323,1354194726.53754,1668407726.28342,2319307200.78089,3293135231.63248,6795447357.12431,6878905642.84469,8988908675.99593,17021074812.0871,3333827944.64305,24894305624.0695,7303087793.40884,8034041460.22148,9912779153.52314,11148830619.1611,3135175981.5042,3882583591.87582,4487443148.99492,34752583289.8893,8318119167.39765,13358944590.3377,9371368648.88204,10246842742.0231,2420470429.49432,29279665033.3323,4199619463.2319,4500855664.15328,6651037139.82479,6761479726.46637,3886625760.13107,6343033048.59184,2696068268.68413,3702616394.77631,10907035832.2187,20944672790.2437,880106320.101854,1736467505.03926,38150687.8748539,84078714.618141,780653394.276582,841934022.426192,8285878012.97325,8420436236.53323,77614324458.619,84205491946.9392,458169594385.211,842056077927.465
"538",8136369271.0231,8268617518.34081,1337230551.42039,1648271269.45502,2258560785.89563,3208310510.8126,6697851039.64081,6780115525.89479,9065654374.4787,17171388201.7788,3199604297.69714,23973306676.6108,7134366281.57404,7850450534.49795,9703301321.55668,10914136023.0975,3061172810.39376,3791057012.89544,4394169738.03952,34139815887.9784,8184576995.41796,13152852137.3183,9171169102.17355,10030034115.1361,2306739081.25636,27983732942.8673,4093642189.99388,4387416384.03203,6552795825.02234,6661641799.11932,3766914181.24925,6148613917.96614,2651824956.45861,3642327865.40935,10695617019.1492,20540166617.8958,874923462.400317,1727340200.12837,37458211.0786394,82563082.7166167,766572236.768618,826754356.028893,8136369271.0231,8268617518.34081,76205684471.2326,82687281504.7398,449587897904.199,826873949627.269
"539",8496693158.82591,8634962051.22591,1531664695.90985,1888508768.49972,2368873665.31558,3367145459.07731,6955044380.29867,7040529131.66086,10129669934.9172,19188628637.2377,3507661822.87037,26366804898.1767,7385732939.33559,8128883821.44307,10084241675.7179,11342926843.4141,3117963356.85655,3861600271.34599,4486047081.97616,35008886592.9026,8202470656.43258,13188068899.373,9426813548.91094,10311289061.7803,2541553475.58888,30894650166.7503,4154733585.13623,4454856733.85274,6786954570.93481,6899858244.47223,4016366941.67669,6557364235.65093,2870727803.3318,3943569774.05645,11289343492.6334,21683370649.7626,930950127.076157,1839393432.35639,39112119.2747034,86220340.5314597,800528256.611508,863383351.561251,8496693158.82591,8634962051.22591,79569027663.1158,86350783037.2553,469058257214.676,863509021262.75
"540",8645272052.55991,8786066534.11326,1546448422.94848,1907652497.32679,2363495846.2486,3360897100.89449,7098714372.94847,7185967402.12603,10483547821.6052,19864472905.4241,3527958570.05392,26606970340.5651,7497280550.08951,8251933967.43851,10239938367.7171,11518919295.5873,3150207033.71596,3901661327.35844,4494999498.44158,35232139471.2682,8372111207.26024,13468990415.8208,9679258112.06764,10588057522.5118,2550658359.98346,31072148026.1387,4200370560.22376,4503886913.9251,6930625515.2168,7046022751.5978,4044344759.97945,6604016831.50037,2918272853.79574,4009363681.98265,11500723381.4641,22091170173.333,945188225.41925,1869262281.12499,39791861.323705,87729110.0722457,814530664.714902,878491818.946042,8645272052.55991,8786066534.11326,80952982660.7919,87861848439.3741,476975036424.655,878619696128.87
"541",8826818895.72545,8970719242.54321,1572755195.54822,1940704799.80098,2479601947.06375,3527025790.01927,7238287631.30917,7327316745.51036,10529333169.8249,19957394366.0554,3554607625.16488,26905401553.8917,7638393761.94558,8407872971.89172,10485209538.6697,11795668995.8936,3289184554.10188,4073912938.56804,4609074459.14286,36405242311.061,8542335817.1444,13747363622.7207,9774363474.05,10692563327.2802,2571994799.57415,31399346143.4663,4341521914.07922,4655493052.81046,7067512697.46401,7185325868.14413,4168659669.49977,6807560493.11016,2938557927.80675,4037488539.44441,11561075248.7869,22211599157.5315,962323991.975753,1905301230.28037,40623150.8038084,89572632.2625602,831642465.551196,896954481.95736,8826818895.72545,8970719242.54321,82642492371.8242,89708403357.4284,486590687642.32,897085272871.203
"542",9153702649.56309,9303478327.05198,1602499866.96049,1978400119.71318,2500857699.47773,3559416314.78081,7518166253.22615,7610707047.85123,10887437846.6228,20667704772.8478,3614200339.40641,27546825340.0857,8020559566.39842,8828874636.53122,10894935728.0254,12258347594.0192,3416490659.07712,4231762178.6296,4608163556.28147,36724396513.7994,8950754024.59027,14415751001.6452,10161756061.476,11116895710.7656,2581125996.1362,31667102614.4614,4533456191.24442,4863338747.35811,7353160998.91018,7476057522.88022,4226276569.53773,6904630885.2383,2994017926.52328,4114140072.28154,11911960250.5475,22902644671.3561,1001099040.2627,1983513195.97793,42124592.7377674,92894608.9425805,862479592.75973,930225485.278454,9153702649.56309,9303478327.05198,85663394119.82,93036044179.5665,503099194535.488,930361733075.287
"543",9173407926.93325,9323643365.4783,1586349585.75747,1959133152.7746,2531826834.30557,3604888437.21958,7534522440.0761,7627270003.72096,10668487191.0969,20256747959.1058,3593554899.43662,27486281376.5415,8086208349.83824,8901330063.38117,11003311406.734,12380810567.785,3462718652.49306,4289145331.32327,4524240598.06128,36214836911.7524,9013635387.3897,14521675425.7895,10137915631.093,11091632030.0445,2573102432.81102,31634215561.7383,4589778772.07241,4923828480.68889,7372004030.27442,7495335674.46295,4214199849.11927,6885504998.94897,2967321682.87692,4077618441.37391,11898389481.5114,22878401350.5991,1004231100.7888,1991255957.60956,42211000.0758936,93095909.3296422,864342393.041803,932241660.108711,9173407926.93325,9323643365.4783,85838299032.1437,93237697096.6553,503819888102.606,932378265522.385
"544",9281218597.27135,9433323243.31472,1571097770.75434,1940756007.93226,2568926402.28958,3658434440.5789,7634251616.40284,7728230441.42716,10573875303.7448,20082973282.1553,3649985809.93112,28000615083.443,8174638636.00059,8998959981.82715,11189320271.4587,12590409515.8253,3544027704.52568,4390214875.35075,4537628990.31279,36415564379.5398,9138316933.54405,14726502592.1791,10214056470.7839,11175665077.9661,2571604496.69788,31651926481.9593,4692530626.82716,5036337588.02789,7465970333.2402,7591005905.32552,4224931526.15036,6903605536.90272,2965105068.93112,4074685389.85929,11906711418.4511,22896022441.7115,1010391186.76463,2004583653.24288,42702997.4321835,94190851.985857,874503859.006569,943207996.306681,9281218597.27135,9433323243.31472,86839993665.5721,94334512929.0031,509470104321.563,943346440768.733
"545",9406086046.54207,9560456514.86587,1553287701.65721,1919486340.89016,2596391523.78694,3698932026.78643,7757684945.47962,7853274410.2965,10367126741.1253,19697215807.02,3605358994.72273,27754319779.4912,8348330626.39702,9190397661.13926,11480973361.3347,12919958052.5987,3637731577.48038,4506367736.04302,4561333654.31186,36796628735.5373,9351409241.91864,15079806484.16,10373291847.0022,11350259953.8208,2519659069.78255,31093637844.0136,4823819715.27412,5179682441.46974,7599763236.56918,7727243518.92272,4211588936.6428,6884993781.07792,2941219126.0453,4042669331.37324,11890217261.8593,22872931322.3461,1014501306.79597,2013916089.80699,43273409.3127732,95460143.9209788,886282191.093026,955919576.972211,9406086046.54207,9560456514.86587,87992743034.8493,95605864156.6292,515734236920.403,956059971554.426
"546",9468104053.6004,9623589036.32294,1602186736.5198,1980809177.50943,2606935689.94791,3715399146.43174,7800443723.24852,7896562886.84429,10750585472.3289,20427203328.6295,3702560196.54489,28562452227.0706,8375862076.38533,9220877829.81336,11398375179.8006,12827945683.6654,3636930123.29559,4505887216.84357,4542444079.20096,36757351634.9555,9234843109.67252,14895079051.1914,10412104810.7563,11397425665.4781,2565544820.93747,31701189258.6753,4831094228.84422,5187581693.91215,7629099355.43629,7757199649.94092,4223330333.2414,6905468794.82283,2995948136.55249,4118182901.14616,12044281617.2115,23177900350.6851,1024912666.38381,2035935962.10027,43554213.7569831,96090441.8467528,892128716.425355,962231942.619437,9468104053.6004,9623589036.32294,88566292597.1,96237198102.1176,518883497338.413,962373319884.848
"547",9658487225.51457,9817308060.19318,1642653970.94468,2032761592.28411,2720290069.4949,3878194846.63606,7959817810.64723,8059561352.70388,10924846068.713,20844895587.2621,3776418465.93596,29196697871.0262,8477992577.02931,9356811845.65073,11560393405.2645,13043906969.7721,3728688418.46455,4637835262.9817,4687777219.98084,38045725438.5681,9383912080.02523,15145859153.661,10535038106.4033,11533320637.1433,2568795663.69003,32091126983.5651,4956431658.73468,5328613686.26602,7786367693.56712,7917411201.37432,4280499354.47076,7047051901.62864,3051929316.92086,4204435095.54784,12011603176.2328,23453351869.5995,1035120307.3615,2057356611.02472,44425945.3660145,98024532.4516898,910079324.195553,981601220.303814,9658487225.51457,9817308060.19318,90332398812.119,98174416339.7745,528759032251.029,981745530965.354
"548",9686834910.23156,9846429913.83362,1618003600.06813,2003553163.33342,2732104892.25514,3896152674.82533,7999411158.50958,8099893854.50231,10757467133.3152,20533456594.4453,3733953121.89795,28974381181.85,8594042735.45979,9485425532.23282,11695313640.9839,13197470292.9557,3766140830.7688,4685004355.36935,4777394003.87338,38873532728.0286,9517559607.46704,15369890493.4416,10522680647.9865,11520653811.3055,2557610845.46992,32029061405.8053,5004421005.79785,5380506698.22442,7830259992.93658,7962287412.55049,4227072594.27762,6960442089.03254,2999857772.67444,4133414936.80903,11842728840.9016,23135897628.3333,1017348821.76281,2023252098.1064,44552664.7706355,98315273.4722403,912770338.326725,984513101.693432,9686834910.23156,9846429913.83362,90575648325.1621,98465639857.6496,529486355130.97,984657770433.888
"549",9910129832.23926,10073528852.223,1723963929.43859,2135579322.03965,2798199834.0078,3991264780.26466,8170981222.81269,8273617428.21504,11217513863.8247,21415700352.6161,3924454655.62545,30546754480.7301,8750294603.42506,9658337242.73608,11900136940.5911,13429173223.8743,3831320000.01142,4766452935.40302,4892137880.60518,39876471996.6299,9561263860.01023,15446342962.8421,10721982366.6639,11739320294.0241,2668001413.74506,33474577347.5815,5104797902.3358,5488633056.87679,7984009405.44664,8118802553.64245,4411970789.90114,7265993099.91195,3142493362.19124,4330089703.68987,12254805477.3459,23949280247.9175,1049844020.09893,2088663316.31782,45575355.0834875,100582288.431866,933815888.38746,1007219612.07886,9910129832.23926,10073528852.223,92654818269.995,100736665844.605,541362343830.214,1007368067696.95
"550",10156936958.8301,10324555033.7764,1756672054.30492,2176797473.88937,2859904180.06627,4080908965.95316,8392176229.92001,8497650125.96352,11473955933.7191,21908835245.4355,3988319265.01973,31148298231.5081,8986617107.75777,9919294551.35213,12202923275.1289,13770964706.2158,4005618414.36158,4983536872.12281,5139165259.93852,41955631511.7236,9836450978.7903,15894950623.7908,10848758393.022,11882041379.9042,2732819447.83713,34342948881.8583,5286573958.48177,5684203285.41646,8193336701.06071,8331881823.78483,4474026338.77953,7370513889.06817,3200546553.93534,4410423331.33845,12314090903.1741,24070944609.4693,1035506207.89897,2061117522.06531,46706081.4723502,103088496.124233,957079245.273722,1032318713.05958,10156936958.8301,10324555033.7764,94951902185.1104,103246963467.474,554451936443.959,1032471082857.53
"551",10488815504.4471,10662070702.0016,1801998677.16895,2234472869.32147,2899160905.99461,4138513899.89011,8655229635.30554,8764067579.14204,11803600246.9709,22542977420.094,4087694449.11041,32027880879.4895,9312738242.09605,10279573674.08,12757570316.6526,14399180467.5839,4079622425.01565,5075807148.21873,5241170064.79434,42975361530.5462,10178965872.9306,16460833035.915,11269919713.699,12345931303.9692,2819074293.90295,35496268629.319,5474653703.04541,5886627815.39666,8449426442.5612,8592361936.25493,4539973077.72876,7480003405.03319,3268742420.7463,4506566319.20056,12758005538.8958,24943195012.8341,1078533608.66651,2148184267.01311,48227472.9305723,106457696.458101,988359262.531888,1066065046.72729,10488815504.4471,10662070702.0016,98043255688.0651,106622174326.461,572147588044.522,1066223246516.2
"552",10610335831.4603,10785695031.6343,1848681226.55975,2293953125.08115,2968970860.89699,4239337830.2028,8764124960.06662,8874337105.93925,11942254510.1396,22812860390.0229,4056918881.12969,31879389855.8951,9449752356.41455,10431226156.5965,12975333627.9638,14645037170.8281,4108768456.32997,5112154395.55684,5250143236.70701,43303096174.523,10213078437.606,16530906484.2845,11357739858.1701,12445236844.1463,2814583893.97812,35477310865.5305,5542189985.21325,5959509036.95141,8553699220.24377,8698436768.94299,4628308073.12371,7626037334.87812,3321941035.62443,4580145165.75535,13045529329.4727,25516288313.3988,1099652183.65299,2191953253.87347,48781652.8641876,107691833.246859,999812773.710412,1078425613.11811,10610335831.4603,10785695031.6343,99172592126.5512,107858437059.339,578529575320.65,1078585894183.48
"553",11231107770.0656,11416800576.0739,1960907793.41792,2434135324.69667,3182599446.34967,4545491212.44017,9315948776.69518,9433103859.7065,12450817515.6314,23790562810.53,4211731171.53562,33199180111.5489,9945799249.41538,10979037306.7388,13768931212.9196,15541791840.0031,4497544227.94747,5595968012.88348,5731390444.42922,47327358711.2324,10647536576.4431,17237879715.0583,11797540322.7694,12927641502.8607,2950994852.89626,37236662124.9108,6034160905.33816,6488630912.70914,9088839565.5519,9242759375.81396,4841907729.92341,7981608000.58008,3512150121.46701,4842582770.4352,13641084650.9492,26687185107.5544,1128999341.22,2251511846.48504,51630793.0333502,113992389.278567,1058308737.66209,1141527021.3502,11231107770.0656,11416800576.0739,104969862241.046,114169587163.275,612190590874.123,1141697491373.83
"554",10829417888.6472,11008892194.6116,1899233121.93909,2360824089.85645,3063845115.53803,4377234686.91403,8985020115.23698,9098020889.95092,11911445246.6539,22769045005.9699,4027838967.48375,31944299783.0812,9690242115.38312,10697130382.3938,13393886775.6756,15119280405.6978,4394942297.76554,5469067466.90356,5669120425.71395,46894553431.1501,10224082897.3317,16561160358.5493,11190951004.175,12266217446.875,2829765028.26366,35828573867.1347,5902647427.82028,6347436633.20546,8772876673.69625,8921616508.64418,4566081736.57692,7534261283.47904,3345339018.22187,4613567473.75696,12782974702.1054,25019576078.863,1044454909.80236,2084351761.41778,49781713.0500633,109920392.368541,1020487128.18803,1100742330.17758,10829417888.6472,11008892194.6116,101184982013.233,110090439845.815,589151852672.986,1100905953371.92
"555",10574370420.8955,10749812982.0615,1883472254.05709,2344015043.93397,3008305892.87586,4299366455.71691,8717282775.4889,8826925592.28309,11664523282.8621,22300648796.8489,4031529278.97802,32111794753.5439,9417286635.95429,10396608329.3602,13007235444.2744,14684086675.4709,4266225585.82385,5309318374.12138,5489661375.2962,45526343598.3821,9994922683.9605,16227257598.4533,11007196523.3437,12065373312.8888,2832099534.76976,35953621312.2794,5777484838.34847,6213165167.96798,8511604938.73661,8656054619.13011,4510896103.90545,7449921727.74627,3293254334.46234,4542588569.40287,12619106637.3271,24702254614.3425,1029769010.86324,2056712387.25275,48605253.5557659,107333771.677072,996464108.654851,1074838058.28984,10574370420.8955,10749812982.0615,98788302166.079,107499610108.718,574766597484.89,1074997617400.99
"556",10622732532.1239,10799136506.2295,1863115445.60765,2322409613.19258,3064295540.79323,4381059174.64358,8786751653.71091,8897274383.87,11767657382.1205,22505329266.4266,4029580404.06852,32207576140.1652,9345688044.32501,10318833827.3211,12993575462.429,14671298872.1133,4323522107.39035,5380807319.61504,5571967233.27728,46291620942.1744,9978749891.44705,16214532186.4253,11013796351.0585,12072914285.433,2807604098.27771,35701966108.4679,5812562868.57614,6251175547.95502,8566191462.11205,8711769712.56273,4631241394.06334,7652384181.89661,3364653443.94468,4643067915.15237,12818844297.1854,25096540837.8528,1022558713.08185,2043355022.4097,48823365.5726713,107826290.974976,1001029369.39922,1079769713.7016,10622732532.1239,10799136506.2295,99229037543.2391,107992851730.416,576982046001.844,1079930040616.91
"557",10901868747.9927,11083178525.1669,1932868970.4779,2412075336.35989,3285561565.76288,4704423082.84445,9014114901.58376,9127626448.38161,11819030239.5304,22608523638.4493,4195607090.85949,33709326306.1572,9655773612.40493,10661336525.3042,13417039943.3262,15151738634.1304,4522821597.4417,5629236988.00984,5809040848.39288,48338312671.768,10152168921.4136,16513866292.0606,11061400717.0785,12126988754.4757,2973107089.66755,37881294394.1115,6034605277.9279,6490096446.35861,8785500069.39975,8935058597.46746,4783493568.05453,7906019206.1831,3446559907.20655,4758026015.78063,13016233762.0882,25491076154.3637,1021887167.08708,2042969030.35546,50102140.5163801,110661966.453078,1027350245.59954,1108169716.02802,10901868747.9927,11083178525.1669,101817313457.186,110833314793.459,591429202949.667,1108334715946.77
"558",10967591853.6679,11150185672.1181,1896274616.61328,2368299462.72577,3317768949.11607,4751973010.06859,9070151708.47812,9184481092.27467,11734942624.0907,22450246107.4435,4139224441.59441,33341716737.251,9727850861.33428,10741472637.924,13530375266.4984,15283364003.8451,4576573538.47041,5696293245.34273,5739926230.44031,47883764853.8208,10329484982.5982,16832456007.5796,11168475786.7038,12245966096.1118,2937051122.84005,37462315767.2175,6119940804.13275,6582178311.14861,8839624716.88713,8990324850.38404,4839164503.01417,7999743835.27308,3483192957.86771,4808801144.52347,13173547974.1145,25805859933.2033,1050223292.39729,2100764508.32236,50400082.1693914,111330946.23199,1033553885.12915,1114869503.7832,10967591853.6679,11150185672.1181,102417835834.203,111503396584.51,594500249406.742,1115035544443.97
"559",11352442959.1092,11541605339.0059,1937929046.40262,2421085833.84341,3336882073.57809,4781581145.23776,9411651813.28499,9531348894.48993,12137295728.649,23355514370.313,4221859815.5916,34112166296.9354,10098475598.5142,11189826594.1322,14001669694.2988,15868733109.295,4643742909.40008,5802543684.24471,5907953642.46014,49351814321.64,10696195207.0921,17458061153.9861,11659188761.4054,12784458332.2446,2958289554.39504,38153939321.1819,6315635094.10523,6802244075.66324,9166498413.57937,9322998501.33395,4868215037.22967,8104925611.95865,3533968429.7286,4890086556.71124,13311591486.3213,26497342642.2528,1088523787.26613,2178388641.27012,52163933.8192905,115238618.785625,1069828875.29528,1154005710.3365,11352442959.1092,11541605339.0059,106000411153.933,115417652980.455,614943260309.285,1154178168646.08
"560",11757527681.2923,11953581380.3545,1979137212.66829,2474245928.57119,3517876329.96486,5042585092.15853,9751094668.08577,9875081919.38199,12180411928.5086,23441137034.2943,4398424595.7449,35691539358.4336,10591546782.4631,11734808290.1467,14762648018.8168,16729419108.2301,4979937146.4585,6221176154.48416,6284598570.86871,52557202108.4914,11181247271.8868,18259996740.4828,11917617634.4989,13068516878.9183,3101403550.13071,40073459326.5651,6761640138.85376,7282046008.06337,9499083720.13918,9661457854.66985,4980320609.49639,8291410829.80723,3626476226.79155,5018228236.52724,13478468151.3488,26826629091.3575,1097068056.15028,2196257660.6425,54020433.5547249,119351254.962962,1108009160.08493,1195196895.67844,11757527681.2923,11953581380.3545,109773033749.767,119537478839.445,636524301906.147,1195376492463.04
"561",11797177192.7261,11994105061.114,1938413245.63667,2423873669.8944,3493392607.33909,5009461897.6908,9805390017.3237,9930213939.90104,12023069579.8437,23142955940.1006,4284211759.3809,34904306595.0224,10646754059.3364,11796889194.4712,14879218163.3754,16863380038.5196,4968499116.93474,6207143277.55523,6308905041.00289,52856314702.027,11297303129.3553,18495322083.5102,12045297256.4066,13208915272.4185,3032461958.31141,39266556060.6434,6832023891.16847,7358144074.40755,9566967169.7169,9730658496.43624,5016208482.496,8352180392.12723,3625184349.70788,5016934969.49533,13528725671.7556,26929279925.6397,1110723442.41014,2224982853.04921,54198472.8127929,119755701.440986,1111757765.8299,1199248617.13943,11797177192.7261,11994105061.114,110128332027.58,119942722344.253,638119777876.62,1199428935253.72
